PG.ProteinGroups	PG.Genes	PG.Organisms	PG.ProteinDescriptions	PG.ProteinNames	PG.NrOfStrippedSequencesIdentified (Experiment-wide)	PG.NrOfModifiedSequencesIdentified (Experiment-wide)	PG.NrOfPrecursorsIdentified (Experiment-wide)	PG.IsCandidate	[1] ASC_TERT_TLR10_LOV_SN_WO_3.raw.PG.MS1Quantity	[2] ASC_TERT_TLR10_LOV_SN_WO_2.raw.PG.MS1Quantity	[3] ASC_TERT_TLR10_LOV_SN_WO_1.raw.PG.MS1Quantity	[4] ASC_TERT_TLR10_LOV_SN_Light_3.raw.PG.MS1Quantity	[5] ASC_TERT_TLR10_LOV_SN_Light_2.raw.PG.MS1Quantity	[6] ASC_TERT_TLR10_LOV_SN_Light_1.raw.PG.MS1Quantity	[7] ASC_TERT_TLR4_LOV_SN_WO_3.raw.PG.MS1Quantity	[8] ASC_TERT_TLR4_LOV_SN_WO_2.raw.PG.MS1Quantity	[9] ASC_TERT_TLR4_LOV_SN_WO_1.raw.PG.MS1Quantity	[10] ASC_TERT_TLR4_LOV_SN_LPS_3.raw.PG.MS1Quantity	[11] ASC_TERT_TLR4_LOV_SN_LPS_2.raw.PG.MS1Quantity	[12] ASC_TERT_TLR4_LOV_SN_LPS_1.raw.PG.MS1Quantity	[13] ASC_TERT_TLR4_LOV_SN_Light_3.raw.PG.MS1Quantity	[14] ASC_TERT_TLR4_LOV_SN_Light_2.raw.PG.MS1Quantity	[15] ASC_TERT_TLR4_LOV_SN_Light_1.raw.PG.MS1Quantity	[1] ASC_TERT_TLR10_LOV_SN_WO_3.raw.PG.MS2Quantity	[2] ASC_TERT_TLR10_LOV_SN_WO_2.raw.PG.MS2Quantity	[3] ASC_TERT_TLR10_LOV_SN_WO_1.raw.PG.MS2Quantity	[4] ASC_TERT_TLR10_LOV_SN_Light_3.raw.PG.MS2Quantity	[5] ASC_TERT_TLR10_LOV_SN_Light_2.raw.PG.MS2Quantity	[6] ASC_TERT_TLR10_LOV_SN_Light_1.raw.PG.MS2Quantity	[7] ASC_TERT_TLR4_LOV_SN_WO_3.raw.PG.MS2Quantity	[8] ASC_TERT_TLR4_LOV_SN_WO_2.raw.PG.MS2Quantity	[9] ASC_TERT_TLR4_LOV_SN_WO_1.raw.PG.MS2Quantity	[10] ASC_TERT_TLR4_LOV_SN_LPS_3.raw.PG.MS2Quantity	[11] ASC_TERT_TLR4_LOV_SN_LPS_2.raw.PG.MS2Quantity	[12] ASC_TERT_TLR4_LOV_SN_LPS_1.raw.PG.MS2Quantity	[13] ASC_TERT_TLR4_LOV_SN_Light_3.raw.PG.MS2Quantity	[14] ASC_TERT_TLR4_LOV_SN_Light_2.raw.PG.MS2Quantity	[15] ASC_TERT_TLR4_LOV_SN_Light_1.raw.PG.MS2Quantity
Q9HCL0;Q9HCL0-2	PCDH18	Homo sapiens	Protocadherin-18;Isoform 2 of Protocadherin-18	PCD18_HUMAN	4	4	4	False	4250,63232421875	7403,57568359375	3670,43701171875	3571,649658203125	6671,74267578125	9433,865234375	3910,400390625	10006,650390625	3176,49951171875	3769,673095703125	2527,15771484375	2328,12109375	5742,23095703125	5925,92041015625	2178,342529296875	1250,3365478515625	1290,995361328125	1230,2562255859375	1047,75439453125	8040,0302734375	1929,0443115234375	1063,754150390625	3815,88232421875	892,7744750976562	1792,45361328125	1215,72119140625	776,34423828125	1922,1263427734375	2275,21240234375	822,2532958984375
Q9HCM7	FBRSL1	Homo sapiens	Fibrosin-1-like protein	FBSL_HUMAN	1	1	1	True	3175,42138671875	1588,1917724609375	621,9232177734375	8322,1728515625	1738,04736328125	20203,15625	1591,64501953125	26055,53125	5903,8525390625	6537,48193359375	4002,357666015625	1268,617431640625	26793,11328125	711,518798828125	1051,789306640625	100,36722564697266	194,24285888671875	167,9537811279297	680,3109130859375	349,0045166015625	872,63671875	396,1537170410156	782,346923828125	217,07373046875	399,0218811035156	204,90512084960938	309,7499084472656	191,57675170898438	267,89654541015625	717,7677001953125
Q9HCN4;Q9HCN4-2;Q9HCN4-3;Q9HCN4-4;Q9HCN4-5	GPN1	Homo sapiens	GPN-loop GTPase 1;Isoform 2 of GPN-loop GTPase 1;Isoform 3 of GPN-loop GTPase 1;Isoform 4 of GPN-loop GTPase 1;Isoform 5 of GPN-loop GTPase 1	GPN1_HUMAN	1	1	1	True	4128,8369140625	2825,902099609375	4675,79638671875	3652,007080078125	1332,2254638671875	2139,306396484375	795,5834350585938	2455,13623046875	4596,43603515625	1565,2608642578125	2082,0166015625	5041,6513671875	555,6381225585938	883,6640014648438	3514,513916015625	447,07330322265625	738,5582275390625	625,5357666015625	231,2648468017578	294,83612060546875	477,4393615722656	220,53561401367188	419,8181457519531	710,1273193359375	819,2703857421875	798,59716796875	612,156005859375	164,2334747314453	301,5989685058594	820,248046875
Q9HCN8	SDF2L1	Homo sapiens	Stromal cell-derived factor 2-like protein 1	SDF2L_HUMAN	3	3	3	True	10385,677734375	14303,744140625	7205,75341796875	9274,509765625	9317,7236328125	10096,0478515625	8402,38671875	3560,064453125	6529,765625	3052,50244140625	6413,10400390625	9077,580078125	3607,775390625	3319,897216796875	18133,271484375	2822,38232421875	4381,4658203125	1980,6898193359375	2538,84912109375	1706,3380126953125	2150,831298828125	1423,5926513671875	1383,7528076171875	1954,6795654296875	907,9700927734375	1529,7772216796875	863,044189453125	1803,9349365234375	1288,4539794921875	4161,61962890625
Q9HCU0	CD248	Homo sapiens	Endosialin	CD248_HUMAN	11	11	13	True	332769,0625	453668,125	407577,8125	508492,6875	919453,125	563756,8125	662974,25	683568	358937,78125	447358,3125	470193,1875	450496,5	726658,75	1000741,375	385527,9375	127025,8203125	170941,46875	148124,5625	186422,6875	257224	228450,09375	248821,328125	244771,546875	123318,609375	170693,90625	164814,453125	151703,46875	241619,046875	370541,6875	142095,296875
Q9HD15	SRA1	Homo sapiens	Steroid receptor RNA activator 1	SRA1_HUMAN	6	6	6	True	12826,9462890625	11320,30859375	8598,9814453125	5954,24365234375	5535,62890625	5293,46142578125	7498,10693359375	4499,0166015625	10920,0732421875	4520,1826171875	4138,18798828125	7149,54541015625	3139,490234375	3714,523681640625	4191,31884765625	2520,759033203125	1832,399169921875	1679,3272705078125	1343,8155517578125	1495,811767578125	1371,4571533203125	639,8734741210938	363,371337890625	1922,164306640625	1026,0794677734375	818,7069702148438	955,9842529296875	766,8211669921875	655,7486572265625	1200,82177734375
Q9HD26;Q9HD26-2	GOPC	Homo sapiens	Golgi-associated PDZ and coiled-coil motif-containing protein;Isoform 2 of Golgi-associated PDZ and coiled-coil motif-containing protein	GOPC_HUMAN	8	8	8	True	4876,9296875	6214,25634765625	3077,4404296875	3284,649169921875	2074,865966796875	3649,4287109375	2850,7685546875	1366,7513427734375	6407,6552734375	1745,87109375	1198,209716796875	3495,679443359375	1335,820068359375	2198,520751953125	4576,75048828125	3365,261474609375	2874,437255859375	2950,918212890625	2527,989013671875	706,9786376953125	1257,369873046875	836,2828979492188	610,2168579101562	3586,814208984375	530,4437866210938	508,6998596191406	2082,205078125	542,0240478515625	815,4454956054688	2298,982421875
Q9HD42	CHMP1A	Homo sapiens	Charged multivesicular body protein 1a	CHM1A_HUMAN	2	2	2	True	20383,771484375	7916,3212890625	9083,7880859375	5964,658203125	12368,4609375	3200,162841796875	8465,0703125	6823,23388671875	8221,9189453125	2739,09765625	8971,0703125	4443,0537109375	12176,703125	4878,9208984375	7164,73388671875	3060,199951171875	1750,3790283203125	3827,12353515625	1154,2786865234375	1843,4981689453125	1411,6824951171875	1624,23779296875	1898,631591796875	2407,91943359375	1413,053466796875	1307,5833740234375	1382,4599609375	1661,4122314453125	1655,657470703125	846,5892333984375
Q9HD45	TM9SF3	Homo sapiens	Transmembrane 9 superfamily member 3	TM9S3_HUMAN	1	1	1	True	2897,49072265625	14079,4052734375	5774,11328125	7283,5908203125	8547,03515625	10108,7529296875	1927,703125	5928,12646484375	4101,921875	9804,619140625	8673,916015625	20304,697265625	8236,3115234375	7614,958984375	3567,873291015625	1641,5640869140625	8342,849609375	2172,67431640625	2230,315185546875	3259,98876953125	5256,0078125	3110,74951171875	2028,5548095703125	1702,760986328125	3688,022705078125	3467,890625	11506,0068359375	4600,078125	2720,868408203125	1821,0028076171875
Q9HDC9	APMAP	Homo sapiens	Adipocyte plasma membrane-associated protein	APMAP_HUMAN	9	9	9	True	16547,7734375	24686,79296875	20705,923828125	25932,333984375	56496,11328125	56099,109375	34260,58203125	35164,58984375	30195,115234375	71424,703125	55180,4453125	39069,0859375	69545,296875	60024,953125	28577,287109375	4935,962890625	4947,61328125	4082,709716796875	6737,912109375	16251,673828125	11903,140625	8461,2587890625	7659,517578125	4316,90673828125	15716,8056640625	10786,2255859375	7968,25390625	14022,1376953125	10420,154296875	6792,32666015625
Q9NNW5	WDR6	Homo sapiens	WD repeat-containing protein 6	WDR6_HUMAN	1	1	1	True	2141,77294921875	8760,3759765625	1925,9847412109375	3663,464599609375	3390,64013671875	4431,12939453125	1960,710205078125	1415,834228515625	2713,113525390625	1748,213623046875	2062,66064453125	8148,203125	3806,237060546875	2417,419189453125	4195,16845703125	1184,8660888671875	4251,15966796875	1518,2225341796875	1573,0894775390625	533,23046875	1056,168212890625	314,7999267578125	205,48159790039062	1276,48779296875	510,8596496582031	441,4559326171875	846,1490478515625	439,8149108886719	522,9453125	1294,9393310546875
Q9NNW7;Q9NNW7-2;Q9NNW7-3;Q9NNW7-4	TXNRD2	Homo sapiens	Thioredoxin reductase 2, mitochondrial;Isoform 2 of Thioredoxin reductase 2, mitochondrial;Isoform 3 of Thioredoxin reductase 2, mitochondrial;Isoform 4 of Thioredoxin reductase 2, mitochondrial	TRXR2_HUMAN	1	1	1	False	1174,8521728515625	7923,009765625	2657,40087890625	3684,75634765625	3647,5849609375	16399,501953125	1037,7188720703125	25,904714584350586	5331,7021484375	4924,38427734375	4741,91259765625	3566,31787109375	4598,68896484375	5753,8818359375	6393,7333984375	3236,703857421875	6063,4267578125	4974,06396484375	3797,860107421875	7851,134765625	7994,87451171875	3380,4482421875	2165,3623046875	4091,24169921875	5191,408203125	3477,183837890625	2857,44140625	5993,39208984375	2508,87353515625	2230,401611328125
Q9NP61;Q9NP61-2	ARFGAP3	Homo sapiens	ADP-ribosylation factor GTPase-activating protein 3;Isoform 2 of ADP-ribosylation factor GTPase-activating protein 3	ARFG3_HUMAN	6	6	6	True	1989,3363037109375	5997,25341796875	3705,7734375	3848,2685546875	1959,9156494140625	2412,828125	1016,9608154296875	2529,18896484375	3173,446044921875	1793,6851806640625	1991,8546142578125	2502,267333984375	1201,8363037109375	1783,5452880859375	3534,686767578125	1659,5765380859375	1686,73974609375	1413,1148681640625	1219,9814453125	948,5547485351562	1022,7694702148438	486,3581237792969	694,551025390625	907,2115478515625	492,1361083984375	617,3925170898438	954,6801147460938	431,6134033203125	830,02880859375	1134,6688232421875
Q9NP72	RAB18	Homo sapiens	Ras-related protein Rab-18	RAB18_HUMAN	5	5	5	True	10552,943359375	12797,3447265625	8982,8779296875	15713,1806640625	9688,8837890625	23715,181640625	14393,3681640625	14953,107421875	12839,931640625	14242,0224609375	22870,3828125	24293,642578125	17630,603515625	28479,046875	14530,111328125	3505,703369140625	4080,86376953125	3422,59228515625	4663,82421875	5584,568359375	7069,1044921875	5569,55712890625	3889,2490234375	3960,392822265625	7365,9560546875	6337,6611328125	5350,0498046875	6424,33837890625	5437,55810546875	5462,9794921875
Q9NP79	VTA1	Homo sapiens	Vacuolar protein sorting-associated protein VTA1 homolog	VTA1_HUMAN	8	8	8	False	12580,8740234375	12031,1171875	12292,376953125	9299,2861328125	12115,986328125	11146,41015625	6093,451171875	8134,65234375	10718,6923828125	12150,1181640625	9639,0263671875	12108,1005859375	7392,6455078125	6237,33837890625	12074,2236328125	7851,0791015625	6397,201171875	6804,06396484375	4875,22607421875	4848,2734375	5296,35791015625	4773,8056640625	7283,587890625	7097,24365234375	6582,46630859375	6633,25732421875	6192,82568359375	4583,3359375	4858,123046875	7486,20556640625
Q9NP84	TNFRSF12A	Homo sapiens	Tumor necrosis factor receptor superfamily member 12A	TNR12_HUMAN	3	3	4	True	69443,828125	95975,90625	89343,359375	53721,84765625	137289,96875	69358,4140625	104524,203125	80589,640625	60158,5703125	80396,6015625	73435,21875	38838,109375	44030,94140625	147396	70596,4453125	34389,66015625	54056,2578125	46029,76953125	39556,37890625	72776,828125	55215,25390625	77706	56564,30859375	35944	38150,46484375	41666,66015625	26530,974609375	42484,63671875	82512,0546875	39954,3203125
Q9NP86	CABP5	Homo sapiens	Calcium-binding protein 5	CABP5_HUMAN	1	1	1	True	6016,8056640625	1581,390380859375	8675,169921875	3793,222900390625	36898,5546875	1349,040283203125	14876,8916015625	64335,01953125	6744,3134765625	29454,259765625	12943,0068359375	2557,9306640625	19237,181640625	22411,21875	5469,56298828125	129,6825714111328	229,7529754638672	180,6527557373047	230,97398376464844	159,45626831054688	333,3271179199219	192,4041290283203	340,2142333984375	107,72100067138672	321,9986877441406	345,85546875	269,07763671875	208,39828491210938	303,85040283203125	119,82181549072266
Q9NP97	DYNLRB1	Homo sapiens	Dynein light chain roadblock-type 1	DLRB1_HUMAN	6	8	8	True	100149,6328125	43867,91796875	55937,52734375	42307,62109375	34972,62890625	25798,466796875	19695,666015625	18209,822265625	33854,12890625	35613,46875	38519,3359375	28630,2734375	22027,931640625	23550,404296875	54139,82421875	22098,95703125	25513,283203125	16858,69140625	13781,453125	12994,140625	10497,171875	8313,00390625	7613,56884765625	15851,9228515625	9632,7099609375	9900,74609375	12202,8271484375	7862,072265625	8062,72314453125	17456,80859375
Q9NPA8;Q9NPA8-2	ENY2	Homo sapiens	Transcription and mRNA export factor ENY2;Isoform 2 of Transcription and mRNA export factor ENY2	ENY2_HUMAN	2	2	2	True	5693,01171875	6544,3984375	9127,7001953125	2075,474609375	10797,4462890625	3486,083740234375	1229,8450927734375	953,2613525390625	2284,2197265625	716,4683227539062	1063,244384765625	1666,079833984375	822,2704467773438	1794,897705078125	1329,2152099609375	935,525634765625	364,01922607421875	1384,934326171875	386,9033508300781	620,4609985351562	449,7582092285156	228,79400634765625	193,5201416015625	629,6234741210938	162,9223175048828	217,058837890625	262,0163879394531	149,72535705566406	333,3918762207031	599,7261962890625
Q9NPC4	A4GALT	Homo sapiens	Lactosylceramide 4-alpha-galactosyltransferase	A4GAT_HUMAN	2	2	2	False	15583,6533203125	18754,177734375	7726,93994140625	5782,302734375	3526,8994140625	4767,90576171875	4181,732421875	4017,489013671875	4806,9033203125	19046,0625	3328,38671875	6265,70458984375	10623,6044921875	1720,90966796875	1951,3756103515625	2375,94580078125	1060,590087890625	1478,90478515625	1886,54833984375	4370,62548828125	1941,8162841796875	1516,17138671875	3001,2734375	1583,7816162109375	3552,63134765625	2577,2451171875	1625,849365234375	2521,87646484375	625,8812255859375	258,49676513671875
Q9NPF0	CD320	Homo sapiens	CD320 antigen	CD320_HUMAN	2	2	2	True	1246,336181640625	2312,6240234375	4840,8447265625	1432,76904296875	891,9451293945312	1960,8231201171875	819,3060913085938	2320,474853515625	552,3643798828125	1194,51611328125	1005,2108154296875	1615,4459228515625	2334,484619140625	1570,7203369140625	652,0072021484375	684,5919799804688	1554,8060302734375	744,71435546875	1543,409912109375	374,4831237792969	4462,75146484375	363,97406005859375	1054,7177734375	193,68373107910156	903,850830078125	1547,1158447265625	1843,310791015625	512,4668579101562	557,2155151367188	204,43862915039062
Q9NPF4	OSGEP	Homo sapiens	Probable tRNA N6-adenosine threonylcarbamoyltransferase	OSGEP_HUMAN	1	1	1	True	4153,359375	6223,9560546875	5526,10693359375	6209,43359375	24504,9453125	1482,9197998046875	738,2804565429688	2054,483642578125	8400,74609375	1820,0206298828125	1340,6793212890625	1264,8372802734375	358,7741394042969	1304,502197265625	2498,88720703125	2145,730224609375	3262,853271484375	2560,6376953125	2757,33642578125	2796,365966796875	1133,5693359375	210,35614013671875	375,39031982421875	2257,196044921875	1038,831787109375	918,7271728515625	1885,3480224609375	125,01132202148438	373,19903564453125	4816,1455078125
Q9NPH3;Q9NPH3-2;Q9NPH3-5	IL1RAP	Homo sapiens	Interleukin-1 receptor accessory protein;Isoform 2 of Interleukin-1 receptor accessory protein;Isoform 4 of Interleukin-1 receptor accessory protein	IL1AP_HUMAN	6	6	6	False	3082,323486328125	4843,16796875	4403,30126953125	3610,40869140625	14349,162109375	3523,07275390625	4412,41162109375	4842,21533203125	1596,2501220703125	6773,21044921875	3364,478271484375	1955,1614990234375	2899,744873046875	3736,468505859375	2693,63037109375	1447,0286865234375	940,0147094726562	1570,7640380859375	1287,3284912109375	4613,57080078125	899,9984130859375	2157,62841796875	3382,4287109375	1428,6151123046875	2493,663330078125	1639,29541015625	510,3954162597656	2157,282470703125	2216,05908203125	724,945068359375
Q9NPJ3;Q9NPJ3-2	ACOT13	Homo sapiens	Acyl-coenzyme A thioesterase 13;Isoform 2 of Acyl-coenzyme A thioesterase 13	ACO13_HUMAN	1	1	1	True	1015,747314453125	2270,3173828125	779,0125732421875	512,1455688476562	6383,77099609375	856,4718627929688	1278,6771240234375	498,56695556640625	886,2647705078125	436,90814208984375	581,781005859375	832,1928100585938	2087,280029296875	3335,94873046875	1031,67919921875	864,1497192382812	572,4754638671875	252,57806396484375	152,32081604003906	441,8348693847656	280,7553405761719	297,6847839355469	79,74110412597656	484,0657043457031	140,3386993408203	280,9052429199219	368,76263427734375	238,5035858154297	623,6607055664062	359,19989013671875
Q9NPQ8;Q9NPQ8-4	RIC8A	Homo sapiens	Synembryn-A;Isoform 4 of Synembryn-A	RIC8A_HUMAN	4	4	4	False	4500,416015625	3400,625	4681,7431640625	1459,798583984375	2733,36279296875	2844,380615234375	1980,97216796875	2977,097900390625	7266,78857421875	1250,5570068359375	1013,8578491210938	5969,63671875	2830,209716796875	1664,35302734375	2126,948486328125	863,7767333984375	732,9435424804688	753,3203125	1374,6295166015625	550,2393798828125	811,8587036132812	606,31591796875	580,0281372070312	1319,264404296875	764,2453002929688	555,5718383789062	1354,7305908203125	822,6182861328125	841,4671020507812	727,7635498046875
Q9NPR2;Q9NPR2-2	SEMA4B	Homo sapiens	Semaphorin-4B;Isoform 2 of Semaphorin-4B	SEM4B_HUMAN	13	14	14	True	12944,6484375	16068,4306640625	14307,8720703125	15734,16796875	24073,466796875	19309,087890625	20491,3515625	31354,75	9966,103515625	24559,603515625	24091,68359375	19141,84375	17805,60546875	18953,236328125	10489,1953125	3063,932861328125	3900,08349609375	3915,890625	3695,0341796875	8287,3466796875	4135,89453125	4866,6728515625	5571,0322265625	1867,0826416015625	8016,69677734375	7144,25146484375	4238,66357421875	5162,51025390625	5485,56982421875	1813,77392578125
Q9NPY3	CD93	Homo sapiens	Complement component C1q receptor	C1QR1_HUMAN	2	2	2	False	23695,16015625	16836,765625	11334,0078125	4559,16064453125	18555,572265625	1982,384765625	13737,091796875	6377,0986328125	11012,734375	7748,8720703125	14952,9482421875	4206,82177734375	514,2361450195312	5176,17822265625	5102,51416015625	3907,66552734375	2727,333740234375	3990,912841796875	2278,0556640625	11212,07421875	235,0240020751953	4533,66552734375	11473,4873046875	1712,5472412109375	4023,6552734375	3086,971435546875	713,1356811523438	4593,83642578125	6203,66259765625	1860,0279541015625
Q9NQ29;Q9NQ29-2	LUC7L	Homo sapiens	Putative RNA-binding protein Luc7-like 1;Isoform 2 of Putative RNA-binding protein Luc7-like 1	LUC7L_HUMAN	7	7	8	True	29553,08203125	28644,318359375	19306,345703125	6753,7578125	8629,1240234375	14619,5390625	7309,07470703125	7167,7900390625	22704,748046875	3314,042236328125	4926,78564453125	17729,32421875	4269,3310546875	6296,3017578125	21180,669921875	2805,170654296875	1691,4462890625	2172,40380859375	1041,0013427734375	933,2855834960938	1029,1544189453125	763,8984375	596,2044677734375	3037,37451171875	388,46624755859375	588,9995727539062	1482,0233154296875	531,811767578125	867,8291015625	2058,920654296875
Q9NQ48;Q9NQ48-2	LZTFL1	Homo sapiens	Leucine zipper transcription factor-like protein 1;Isoform 2 of Leucine zipper transcription factor-like protein 1	LZTL1_HUMAN	5	5	5	True	314058,40625	187987,828125	203899,78125	222508,640625	85743,171875	109575,0390625	151420,328125	124495,75	237733,5625	149198,390625	169079,75	156605,75	115604,609375	109537,4296875	286560,125	1271,21826171875	443,87548828125	1210,89013671875	937,1611328125	752,1141357421875	713,7510986328125	382,92388916015625	308,5959777832031	1298,278564453125	309,76800537109375	516,4307250976562	217,25833129882812	330,2653503417969	414,40789794921875	1393,2364501953125
Q9NQ66;Q9NQ66-2	PLCB1	Homo sapiens	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-1;Isoform B of 1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-1	PLCB1_HUMAN	5	5	5	True	3831,697509765625	7799,01953125	4058,2373046875	5220,71240234375	4926,6982421875	4042,682373046875	3990,09033203125	2778,84130859375	4700,876953125	4735,052734375	2160,34326171875	4681,5546875	2897,693359375	5856,9267578125	4371,99560546875	1513,0084228515625	1519,926513671875	1853,066650390625	1876,7750244140625	1627,8154296875	1888,6571044921875	1119,3297119140625	755,9600830078125	1654,4017333984375	1276,106689453125	1001,8477783203125	1480,6248779296875	802,3306274414062	1394,0653076171875	1346,1380615234375
Q9NQ88	TIGAR	Homo sapiens	Fructose-2,6-bisphosphatase TIGAR	TIGAR_HUMAN	2	2	2	True	13350,3564453125	11467,9873046875	8229,822265625	4534,66650390625	24081,611328125	1728,7064208984375	573,414794921875	21997,962890625	4968,00634765625	6377,998046875	1324,917236328125	1814,016845703125	1734,2354736328125	1151,7310791015625	3996,241943359375	1485,1044921875	795,6610717773438	850,3091430664062	1268,82666015625	1038,9320068359375	322,5306396484375	146,7779083251953	877,3419189453125	802,4527587890625	646,9865112304688	235,4945526123047	278,5254211425781	385,4100036621094	262,16937255859375	627,4100341796875
Q9NQC3	RTN4	Homo sapiens	Reticulon-4	RTN4_HUMAN	7	8	8	True	322760,4375	371352,28125	261135,46875	355127,09375	548907,0625	482198,40625	258324,234375	242922,796875	323953,09375	421607,75	347760,59375	412694,21875	330515,84375	250913,84375	292914,53125	108230,046875	133019,515625	97573,796875	120073,03125	143256,546875	169054,78125	102913,0703125	79259,40625	88781,9609375	158154,65625	153156,015625	150922,28125	131132,515625	117000,4765625	101389,8046875
Q9NQC3-5	RTN4	Homo sapiens	Isoform B2 of Reticulon-4	RTN4_HUMAN	1	1	1	True	1141,1094970703125	1983,222412109375	1802,180419921875	2831,0078125	49,77182388305664	6660,9599609375	2750,811767578125	466,86932373046875	1845,2984619140625	3263,27880859375	2815,21875	1968,5211181640625	906,3295288085938	2172,88232421875	2579,843017578125	334,92498779296875	482,0555114746094	719,7750244140625	1357,9691162109375	815,77734375	774,273193359375	1341,1077880859375	909,2171020507812	629,5552368164062	1479,900390625	1002,0686645507812	441,6454162597656	1634,144287109375	329,4533996582031	1335,283447265625
Q9NQG5	RPRD1B	Homo sapiens	Regulation of nuclear pre-mRNA domain-containing protein 1B	RPR1B_HUMAN	2	2	2	True	2887,86669921875	1731,4864501953125	1425,6617431640625	1488,44873046875	888,4960327148438	1169,1895751953125	1049,410400390625	2934,805419921875	2926,54443359375	1077,536865234375	1319,6595458984375	461,4546813964844	953,7489013671875	1256,1298828125	738,6844482421875	1295,79248046875	581,7374877929688	329,33734130859375	890,716064453125	248,97235107421875	446,78717041015625	287,6819763183594	516,21728515625	904,227294921875	273,67730712890625	321,23486328125	18,339088439941406	235,33416748046875	348,4808654785156	214,48997497558594
Q9NQP4	PFDN4	Homo sapiens	Prefoldin subunit 4	PFD4_HUMAN	3	3	3	True	57653,32421875	48065,41796875	57477,96875	56959,21875	14589,9013671875	18957,28515625	31078,89453125	30230,236328125	35811,72265625	21610,353515625	22567,59765625	19735,65625	38913,86328125	17130,650390625	26886,56640625	3303,0341796875	2132,185302734375	2786,1416015625	1651,28271484375	1345,7982177734375	1596,9329833984375	1835,39794921875	2012,7335205078125	1600,801513671875	1430,4454345703125	1876,759765625	1643,6683349609375	1486,4256591796875	2643,384521484375	2623,030029296875
Q9NQR4	NIT2	Homo sapiens	Omega-amidase NIT2	NIT2_HUMAN	10	10	10	True	14949,041015625	10304,306640625	14918,7314453125	7452,28662109375	10534,3134765625	5454,31494140625	4722,7294921875	6571,7822265625	16968,283203125	4357,67724609375	5444,59716796875	5666,00341796875	5459,384765625	6217,6103515625	16160,0576171875	2849,851318359375	1630,662109375	1914,9581298828125	1287,409912109375	1386,79931640625	963,3599853515625	1285,3223876953125	1576,9271240234375	2024,1728515625	591,364990234375	967,4589233398438	1003,119140625	1033,328857421875	1833,671875	2911,373779296875
Q9NQS1	AVEN	Homo sapiens	Cell death regulator Aven	AVEN_HUMAN	2	2	2	True	2785,7265625	5696,9453125	1182,1136474609375	1949,63427734375	2722,51416015625	1648,9796142578125	2585,91162109375	695,4063720703125	4289,4580078125	4275,86669921875	425,8848876953125	1194,296875	633,001708984375	1255,5601806640625	1933,171630859375	1545,6810302734375	897,590087890625	728,0672607421875	1054,3031005859375	478,8149108886719	313,6408996582031	108,51781463623047	239,66134643554688	1095,10498046875	436,1400146484375	101,91504669189453	579,463134765625	229,7480926513672	464,1357421875	417,80047607421875
Q9NQS3	NECTIN3	Homo sapiens	Nectin-3	NECT3_HUMAN	3	3	3	True	1907,4847412109375	3797,08056640625	5852,74462890625	3981,84814453125	6230,107421875	6994,814453125	4826,37451171875	4843,142578125	7425,2275390625	19442,595703125	2772,6865234375	2993,945068359375	4602,41650390625	6478,0771484375	9248,3349609375	1304,5380859375	983,322509765625	1041,890869140625	1389,7138671875	2702,13623046875	998,033203125	1495,2137451171875	2664,4736328125	1139,7188720703125	1640,290771484375	1287,0843505859375	879,2554321289062	2074,34130859375	1883,0174560546875	2855,572998046875
Q9NQT8	KIF13B	Homo sapiens	Kinesin-like protein KIF13B	KI13B_HUMAN	1	1	1	True	11206,3115234375	5521,7236328125	22428,30859375	1039,9954833984375	157869,578125	493,83685302734375	3157,669677734375	952,3670654296875	5775,81982421875	20766,11328125	18948,25	1404,012451171875	44663,24609375	14384,2734375	7738,4951171875	3667,62646484375	2387,9814453125	5909,34033203125	1273,024658203125	35648,43359375	649,5078125	4741,9423828125	4183,0283203125	2420,340576171875	7191,2119140625	5353,3876953125	668,3499145507812	12461,7197265625	4841,6337890625	1357,9239501953125
Q9NQU5;Q9NQU5-2	PAK6	Homo sapiens	Serine/threonine-protein kinase PAK 6;Isoform 2 of Serine/threonine-protein kinase PAK 6	PAK6_HUMAN	1	1	1	False	1191,645263671875	1765,0040283203125	68,49107360839844	376,27313232421875	1396,4683837890625	615,2237548828125	1083,7198486328125	716,060302734375	51,996402740478516	239,6971435546875	1088,3275146484375	920,310302734375	416,61883544921875	2292,2021484375	1059,896728515625	1978,37548828125	431,6555480957031	1948,93017578125	3234,1748046875	2675,98193359375	2809,07421875	1819,3824462890625	1551,146728515625	2094,626953125	3236,5947265625	3170,201171875	2661,069091796875	2989,9228515625	904,3931884765625	2592,9375
Q9NQW6	ANLN	Homo sapiens	Anillin	ANLN_HUMAN	3	3	3	True	969,0366821289062	2876,09326171875	1381,9930419921875	1539,26416015625	1265,0523681640625	2975,89697265625	928,5383911132812	1965,6534423828125	853,3788452148438	614,110595703125	2101,7216796875	2931,032470703125	1986,418212890625	1919,446533203125	1827,2545166015625	230,61497497558594	451,0191345214844	448,1076965332031	437,20953369140625	293,9293518066406	833,7529907226562	248,12660217285156	418,9397277832031	199,58395385742188	439,8262939453125	550,3060913085938	853,1167602539062	430,7438049316406	527,835693359375	1042,523681640625
